generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
65,10,27.2262,27.50283469414196,27.314195450328086,32.32363356,30.372630482596307,29.95653151866766,28.08834848999262,0.8423001068076704,0.9054949953730168,0.9116793921793285,0.26446305985084073,0.2195559039626926,48.601008417456114,0.05229585993449515,0.055393796547566
66,16,27.5099,27.872153586728594,27.679151694709525,32.69410198999999,30.779804975461765,30.352886603715266,28.478809088282837,0.8414331125661239,0.9055137555471608,0.9117943254981645,0.21143141107652483,0.21805614870049791,39.525159200598175,0.0028122842999125375,0.05463187511449944
67,9,27.9152,28.243564750125184,28.046191916630544,33.814808959999986,31.18922616044326,30.75134146412319,28.871859788674108,0.8255317968237313,0.905533794283258,0.9119116760157345,0.22718508868267787,0.21657652140291925,44.67249719961613,0.13196826265783157,0.053885186600153845
68,13,28.25,28.616985032220626,28.415236421226943,33.5957,31.600798453898733,31.151802916124677,29.267419069717107,0.8408814223248808,0.9055551620561204,0.9120314946049207,0.21422638177913422,0.2151168624245222,41.7156,-0.03596589893454727,0.0531534434636333
69,11,28.7316,28.9923281394738,28.786202502141,33.69236144,32.01442266158852,31.554174388873648,29.665401675633163,0.8527630231904576,0.905577910443273,0.9121538325641743,0.22213187428173997,0.21367701372002296,43.44182458099197,0.022061616101490156,0.05243636389805178
70,15,29.0933,29.369504637381244,29.159004441080214,34.60139510999999,32.429995978892784,31.958355929614672,30.06571858285716,0.8408129183089463,0.9056020920926778,0.9122787415503203,0.23126938872059674,0.21225681881336997,47.07155734247408,-0.04029305159328089,0.05173367171756841
71,12,29.4692,29.748421956439106,29.53355351247255,35.569051359999975,32.847411997587706,32.36424421511689,30.46827697166679,0.8285067740980097,0.9056277606847847,0.9124062735048144,0.20397057806021862,0.21085612276616056,43.26890956377592,0.035518846064318765,0.05104509624651382
72,17,29.8217,30.128984403892385,29.90975799348727,35.36710911,33.26656071954876,32.77173256970329,30.872980203295953,0.8432043429743585,0.905654970888538,0.9125364805731455,0.21576204662199638,0.20947477214537066,45.38103497862603,-0.0028647228376836864,0.05037037221056777
73,17,30.089,30.51109318156502,30.28752317969099,34.73387899999998,33.68732857775162,33.180710990206975,31.27972780294214,0.8662723791949646,0.905683778310975,0.9126694150170794,0.19650722874323492,0.20811261499038028,40.22614933800014,0.1014127318731366,0.04970923962995022
74,21,30.4335,30.894646410063388,30.66675140660788,36.46997775,34.109598464941264,33.591066178184704,31.68841544908896,0.8344809039539378,0.9057142394400396,0.9128051291194487,0.23019708832082125,0.20676950077927553,50.699429640750154,0.0874962667619128,0.04906144371458778
