generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
10476,54,106.022,105.224,108.611,154.164,150,148.808,150,0.687721,0.701493,0.729874,0.177684,0.142655,340.114,0.114801,0.0271655
10477,63,106.029,105.224,108.611,152.87,150,148.808,150,0.693591,0.701493,0.729874,0.145062,0.142655,274.181,-0.0349721,0.0271655
10478,64,105.975,105.224,108.611,151.855,150,148.808,150,0.697869,0.701493,0.729874,0.130456,0.142655,244.121,0.0135687,0.0271655
10479,59,105.88,105.224,108.611,148.356,150,148.808,150,0.713685,0.701493,0.729874,0.169242,0.142655,305.82,0.00791462,0.0271655
10480,44,105.807,105.224,108.611,146.499,150,148.808,150,0.722235,0.701493,0.729874,0.168694,0.142655,299.124,0.0182963,0.0271655
10481,72,105.744,105.224,108.611,148.351,150,148.808,150,0.712798,0.701493,0.729874,0.169077,0.142655,305.506,0.0062465,0.0271655
10482,52,105.828,105.224,108.611,144.646,150,148.808,150,0.731632,0.701493,0.729874,0.0796593,0.142655,138.578,-0.0641026,0.0271655
10483,43,105.929,105.224,108.611,145.671,150,148.808,150,0.727179,0.701493,0.729874,0.0987904,0.142655,173.69,0.0663737,0.0271655
10484,54,106.111,105.224,108.611,146.722,150,148.808,150,0.723212,0.701493,0.729874,0.115235,0.142655,204.8,0.0126958,0.0271655
10485,51,106.079,105.224,108.611,150.861,150,148.808,150,0.703158,0.701493,0.729874,0.142853,0.142655,264.7,0.0814976,0.0271655
10486,47,105.818,105.224,108.611,148.744,150,148.808,150,0.71141,0.701493,0.729874,0.151187,0.142655,274.267,-0.0255577,0.0271655
10487,59,105.837,105.224,108.611,147.651,150,148.808,150,0.716803,0.701493,0.729874,0.109503,0.142655,196.462,-0.0292588,0.0271655
10488,54,105.759,105.224,108.611,146.188,150,148.808,150,0.723448,0.701493,0.729874,0.147912,0.142655,261.439,0.0125317,0.0271655
10489,50,105.85,105.224,108.611,146.212,150,148.808,150,0.723947,0.701493,0.729874,0.154059,0.142655,272.372,-0.0373815,0.0271655
10490,59,106.083,105.224,108.611,147.459,150,148.808,150,0.719411,0.701493,0.729874,0.115454,0.142655,206.735,0.0312121,0.0271655
10491,46,106.031,105.224,108.611,150.152,150,148.808,150,0.706155,0.701493,0.729874,0.153313,0.142655,282.083,-0.00878509,0.0271655
10492,57,105.918,105.224,108.611,150.1,150,148.808,150,0.705648,0.701493,0.729874,0.159899,0.142655,294.048,0.0274003,0.0271655
10493,54,105.945,105.224,108.611,149.446,150,148.808,150,0.708918,0.701493,0.729874,0.159521,0.142655,291.438,0.0282036,0.0271655
10494,47,106.102,105.224,108.611,146.599,150,148.808,150,0.723757,0.701493,0.729874,0.116591,0.142655,206.948,0.0191342,0.0271655
10495,80,106.248,105.224,108.611,151.558,150,148.808,150,0.701039,0.701493,0.729874,0.152099,0.142655,283.787,0.00596814,0.0271655
10496,62,106.265,105.224,108.611,150.611,150,148.808,150,0.705562,0.701493,0.729874,0.181214,0.142655,334.947,0.128392,0.0271655
10497,45,106.217,105.224,108.611,151.095,150,148.808,150,0.702981,0.701493,0.729874,0.114342,0.142655,212.364,-0.0235109,0.0271655
10498,48,106.141,105.224,108.611,151.999,150,148.808,150,0.6983,0.701493,0.729874,0.129166,0.142655,242.052,0.0626899,0.0271655
10499,52,106.066,105.224,108.611,149.516,150,148.808,150,0.709393,0.701493,0.729874,0.114121,0.142655,208.64,-0.00706247,0.0271655
10500,60,105.907,105.224,108.611,148.471,150,148.808,150,0.71332,0.701493,0.729874,0.115074,0.142655,208.18,-0.0287955,0.0271655
10501,48,105.902,105.224,108.611,147.58,150,148.808,150,0.717594,0.701493,0.729874,0.122332,0.142655,219.321,0.0259497,0.0271655
10502,48,105.767,105.224,108.611,149.384,150,148.808,150,0.708019,0.701493,0.729874,0.153222,0.142655,279.756,-0.0414756,0.0271655
10503,60,105.85,105.224,108.611,150.817,150,148.808,150,0.701843,0.701493,0.729874,0.157572,0.142655,291.847,0.0518178,0.0271655
10504,53,105.941,105.224,108.611,152.031,150,148.808,150,0.696839,0.701493,0.729874,0.153612,0.142655,287.956,-0.0428417,0.0271655
10505,40,105.815,105.224,108.611,148.707,150,148.808,150,0.711564,0.701493,0.729874,0.189723,0.142655,344.047,0.0957328,0.0271655
10506,43,105.844,105.224,108.611,153.961,150,148.808,150,0.687471,0.701493,0.729874,0.16203,0.142655,309.535,-0.0185048,0.0271655
10507,49,105.924,105.224,108.611,145.473,150,148.808,150,0.72814,0.701493,0.729874,0.122786,0.142655,215.438,0.0540336,0.0271655
10508,52,106.051,105.224,108.611,147.883,150,148.808,150,0.717125,0.701493,0.729874,0.083038,0.142655,149.333,-0.0402889,0.0271655
10509,34,106.211,105.224,108.611,150.397,150,148.808,150,0.706201,0.701493,0.729874,0.0778722,0.142655,143.629,0.00891182,0.0271655
10510,55,106.117,105.224,108.611,150.948,150,148.808,150,0.703006,0.701493,0.729874,0.111081,0.142655,206.007,-0.0195425,0.0271655
10511,48,106.155,105.224,108.611,150.923,150,148.808,150,0.703376,0.701493,0.729874,0.102207,0.142655,189.502,-0.0217125,0.0271655
10512,49,106.154,105.224,108.611,152.217,150,148.808,150,0.697385,0.701493,0.729874,0.159356,0.142655,299.268,0.0751641,0.0271655
10513,37,106.189,105.224,108.611,148.592,150,148.808,150,0.714634,0.701493,0.729874,0.145072,0.142655,262.773,0.00620038,0.0271655
10514,50,106.228,105.224,108.611,145.245,150,148.808,150,0.731369,0.701493,0.729874,0.137415,0.142655,240.541,0.0663457,0.0271655
10515,62,106.372,105.224,108.611,148.069,150,148.808,150,0.718391,0.701493,0.729874,0.151884,0.142655,273.659,0.093902,0.0271655
10516,39,106.572,105.224,108.611,150.722,150,148.808,150,0.707079,0.701493,0.729874,0.132283,0.142655,244.777,0.0856537,0.0271655
10517,57,106.461,105.224,108.611,146.847,150,148.808,150,0.724976,0.701493,0.729874,0.130642,0.142655,232.479,0.0635052,0.0271655
10518,56,106.588,105.224,108.611,149.981,150,148.808,150,0.71068,0.701493,0.729874,0.144437,0.142655,265.297,0.0324181,0.0271655
10519,55,106.859,105.224,108.611,146.797,150,148.808,150,0.727936,0.701493,0.729874,0.109398,0.142655,194.574,0.0276393,0.0271655
10520,49,106.962,105.224,108.611,145.281,150,148.808,150,0.736246,0.701493,0.729874,0.118,0.142655,206.629,0.0550708,0.0271655
10521,58,106.98,105.224,108.611,150.323,150,148.808,150,0.711672,0.701493,0.729874,0.143453,0.142655,264.39,-0.028301,0.0271655
10522,55,107.165,105.224,108.611,148.374,150,148.808,150,0.722264,0.701493,0.729874,0.125649,0.142655,227.088,0.0546128,0.0271655
10523,47,107.233,105.224,108.611,150.154,150,148.808,150,0.714157,0.701493,0.729874,0.140259,0.142655,258.068,0.0420129,0.0271655
10524,39,107.227,105.224,108.611,149.524,150,148.808,150,0.717122,0.701493,0.729874,0.148894,0.142655,272.236,0.039461,0.0271655
10525,45,107.312,105.224,108.611,149.176,150,148.808,150,0.719367,0.701493,0.729874,0.130121,0.142655,237.08,-0.119973,0.0271655
10526,55,107.303,105.224,108.611,148.956,150,148.808,150,0.720371,0.701493,0.729874,0.11799,0.142655,214.503,-0.0453118,0.0271655
10527,54,107.344,105.224,108.611,146.946,150,148.808,150,0.7305,0.701493,0.729874,0.138912,0.142655,247.443,-0.0415553,0.0271655
10528,63,107.35,105.224,108.611,150.317,150,148.808,150,0.714157,0.701493,0.729874,0.0949882,0.142655,175.057,-0.0568559,0.0271655
10529,45,107.247,105.224,108.611,153.094,150,148.808,150,0.700528,0.701493,0.729874,0.0715774,0.142655,135.586,0.0392254,0.0271655
10530,43,107.218,105.224,108.611,151.89,150,148.808,150,0.705894,0.701493,0.729874,0.076897,0.142655,143.947,-0.0627212,0.0271655
10531,45,107.351,105.224,108.611,153.301,150,148.808,150,0.700262,0.701493,0.729874,0.135637,0.142655,257.452,-0.0662327,0.0271655
10532,43,107.448,105.224,108.611,152.034,150,148.808,150,0.706737,0.701493,0.729874,0.112743,0.142655,211.348,-0.0348335,0.0271655
10533,39,107.536,105.224,108.611,156.167,150,148.808,150,0.688596,0.701493,0.729874,0.134759,0.142655,262.991,0.013278,0.0271655
10534,75,107.355,105.224,108.611,152.86,150,148.808,150,0.702311,0.701493,0.729874,0.119683,0.142655,226.189,0.0980281,0.0271655
10535,53,107.415,105.224,108.611,153.861,150,148.808,150,0.698132,0.701493,0.729874,0.114592,0.142655,218.699,0.0202044,0.0271655
10536,75,107.285,105.224,108.611,150.846,150,148.808,150,0.71122,0.701493,0.729874,0.127667,0.142655,236.526,0.0281426,0.0271655
10537,47,107.233,105.224,108.611,153.715,150,148.808,150,0.69761,0.701493,0.729874,0.205946,0.142655,392.489,0.0812906,0.0271655
10538,54,107.094,105.224,108.611,149.498,150,148.808,150,0.716358,0.701493,0.729874,0.0915188,0.142655,167.287,-0.0915795,0.0271655
10539,62,107.03,105.224,108.611,151.14,150,148.808,150,0.708152,0.701493,0.729874,0.113815,0.142655,211.479,0.038843,0.0271655
10540,53,106.926,105.224,108.611,153.914,150,148.808,150,0.694712,0.701493,0.729874,0.0940389,0.142655,179.567,-0.0817122,0.0271655
10541,46,106.975,105.224,108.611,155.945,150,148.808,150,0.685982,0.701493,0.729874,0.111268,0.142655,216.684,-0.053076,0.0271655
10542,45,107.032,105.224,108.611,149.825,150,148.808,150,0.714381,0.701493,0.729874,0.165295,0.142655,303.134,0.0712462,0.0271655
10543,53,107.115,105.224,108.611,150.969,150,148.808,150,0.709515,0.701493,0.729874,0.114678,0.142655,212.721,0.0456721,0.0271655
10544,46,107.152,105.224,108.611,150.797,150,148.808,150,0.710573,0.701493,0.729874,0.138869,0.142655,257.155,-0.0240261,0.0271655
10545,55,107.031,105.224,108.611,151.015,150,148.808,150,0.708746,0.701493,0.729874,0.146955,0.142655,272.718,0.0218442,0.0271655
10546,49,107.107,105.224,108.611,154.629,150,148.808,150,0.692673,0.701493,0.729874,0.172508,0.142655,331.7,0.0604368,0.0271655
10547,51,107.21,105.224,108.611,146.983,150,148.808,150,0.729406,0.701493,0.729874,0.142762,0.142655,254.398,0.00660968,0.0271655
10548,59,107.379,105.224,108.611,150.72,150,148.808,150,0.712439,0.701493,0.729874,0.13651,0.142655,252.592,0.013762,0.0271655
10549,45,107.345,105.224,108.611,151.612,150,148.808,150,0.708023,0.701493,0.729874,0.114451,0.142655,213.659,-0.077435,0.0271655
10550,59,107.296,105.224,108.611,149.216,150,148.808,150,0.719064,0.701493,0.729874,0.154271,0.142655,281.196,-0.00450876,0.0271655
10551,60,107.263,105.224,108.611,148.215,150,148.808,150,0.723699,0.701493,0.729874,0.177807,0.142655,320.839,0.0991418,0.0271655
10552,47,107.407,105.224,108.611,148.178,150,148.808,150,0.724852,0.701493,0.729874,0.155976,0.142655,281.343,0.0518177,0.0271655
10553,63,107.362,105.224,108.611,145.585,150,148.808,150,0.737455,0.701493,0.729874,0.148672,0.142655,261.158,0.0271399,0.0271655
10554,48,107.604,105.224,108.611,146.858,150,148.808,150,0.732707,0.701493,0.729874,0.154567,0.142655,275.083,0.00253553,0.0271655
10555,49,107.814,105.224,108.611,150.801,150,148.808,150,0.714941,0.701493,0.729874,0.15187,0.142655,281.241,0.106113,0.0271655
10556,48,107.607,105.224,108.611,155.487,150,148.808,150,0.692065,0.701493,0.729874,0.139665,0.142655,270.786,0.00612158,0.0271655
10557,58,107.656,105.224,108.611,154.651,150,148.808,150,0.696122,0.701493,0.729874,0.0599356,0.142655,115.27,0.0659341,0.0271655
10558,60,107.44,105.224,108.611,158.403,150,148.808,150,0.678269,0.701493,0.729874,0.122704,0.142655,244.626,0.0920321,0.0271655
10559,54,107.239,105.224,108.611,155.265,150,148.808,150,0.690682,0.701493,0.729874,0.115315,0.142655,223.099,0.0372873,0.0271655
10560,43,107.019,105.224,108.611,155.435,150,148.808,150,0.688517,0.701493,0.729874,0.148792,0.142655,288.339,-0.0036876,0.0271655
10561,53,106.973,105.224,108.611,155.762,150,148.808,150,0.686768,0.701493,0.729874,0.109325,0.142655,212.526,0.0112509,0.0271655
10562,45,106.996,105.224,108.611,156.073,150,148.808,150,0.685553,0.701493,0.729874,0.0995138,0.142655,194.032,0.0246944,0.0271655
10563,59,106.878,105.224,108.611,156.559,150,148.808,150,0.682668,0.701493,0.729874,0.124094,0.142655,243.09,0.0562298,0.0271655
10564,53,106.833,105.224,108.611,156.726,150,148.808,150,0.681654,0.701493,0.729874,0.0770263,0.142655,151.129,0.0114178,0.0271655
10565,59,106.641,105.224,108.611,157.741,150,148.808,150,0.67605,0.701493,0.729874,0.131069,0.142655,259.667,-0.0787515,0.0271655
10566,48,106.432,105.224,108.611,159.728,150,148.808,150,0.666337,0.701493,0.729874,0.123136,0.142655,248.574,0.0112638,0.0271655
10567,64,106.332,105.224,108.611,156.773,150,148.808,150,0.67825,0.701493,0.729874,0.167445,0.142655,328.686,0.0476998,0.0271655
10568,39,106.082,105.224,108.611,152.18,150,148.808,150,0.697084,0.701493,0.729874,0.16832,0.142655,315.989,0.0345882,0.0271655
10569,51,106.141,105.224,108.611,153.752,150,148.808,150,0.690338,0.701493,0.729874,0.148081,0.142655,282.314,-0.0651765,0.0271655
10570,62,106.077,105.224,108.611,151.678,150,148.808,150,0.699361,0.701493,0.729874,0.14905,0.142655,278.429,-0.0272635,0.0271655
10571,47,106.071,105.224,108.611,152.149,150,148.808,150,0.697153,0.701493,0.729874,0.150515,0.142655,282.476,-0.0343228,0.0271655
10572,47,106.012,105.224,108.611,151.472,150,148.808,150,0.699877,0.701493,0.729874,0.161149,0.142655,300.419,0.0115978,0.0271655
10573,58,105.92,105.224,108.611,146.961,150,148.808,150,0.720738,0.701493,0.729874,0.189196,0.142655,337.065,0.052977,0.0271655
10574,60,106.177,105.224,108.611,148.249,150,148.808,150,0.716208,0.701493,0.729874,0.183713,0.142655,331.611,0.0626854,0.0271655
10575,60,106.43,105.224,108.611,148.311,150,148.808,150,0.717615,0.701493,0.729874,0.110158,0.142655,198.966,0.0187427,0.0271655
10576,48,106.325,105.224,108.611,148.318,150,148.808,150,0.716868,0.701493,0.729874,0.127506,0.142655,230.314,0.0280348,0.0271655
10577,59,106.384,105.224,108.611,147.463,150,148.808,150,0.721424,0.701493,0.729874,0.160314,0.142655,287.077,0.07371,0.0271655
10578,55,106.559,105.224,108.611,153.434,150,148.808,150,0.694498,0.701493,0.729874,0.125866,0.142655,239.217,0.0332792,0.0271655
10579,65,106.509,105.224,108.611,153.294,150,148.808,150,0.694799,0.701493,0.729874,0.164815,0.142655,312.814,0.142519,0.0271655
10580,67,106.526,105.224,108.611,153.099,150,148.808,150,0.695799,0.701493,0.729874,0.115481,0.142655,218.761,-0.0130102,0.0271655
10581,38,106.493,105.224,108.611,152.657,150,148.808,150,0.697596,0.701493,0.729874,0.108441,0.142655,204.536,-0.00773249,0.0271655
10582,59,106.766,105.224,108.611,151.953,150,148.808,150,0.702628,0.701493,0.729874,0.106466,0.142655,199.423,-0.043195,0.0271655
10583,52,106.824,105.224,108.611,155.703,150,148.808,150,0.686073,0.701493,0.729874,0.12188,0.142655,236.8,0.00997376,0.0271655
10584,54,106.803,105.224,108.611,156.225,150,148.808,150,0.68365,0.701493,0.729874,0.101337,0.142655,197.876,-0.0769853,0.0271655
10585,55,106.696,105.224,108.611,156.81,150,148.808,150,0.680413,0.701493,0.729874,0.096682,0.142655,189.848,-0.123193,0.0271655
10586,57,106.677,105.224,108.611,155.202,150,148.808,150,0.687346,0.701493,0.729874,0.120475,0.142655,232.939,0.00670334,0.0271655
10587,47,106.488,105.224,108.611,152.53,150,148.808,150,0.698142,0.701493,0.729874,0.122042,0.142655,229.902,0.131342,0.0271655
10588,55,106.481,105.224,108.611,154.182,150,148.808,150,0.690619,0.701493,0.729874,0.152773,0.142655,292.482,0.0573698,0.0271655
10589,53,106.651,105.224,108.611,150.789,150,148.808,150,0.707282,0.701493,0.729874,0.113671,0.142655,210.477,-0.0318396,0.0271655
10590,53,106.781,105.224,108.611,150.416,150,148.808,150,0.709907,0.701493,0.729874,0.124489,0.142655,229.653,0.0195133,0.0271655
10591,41,106.87,105.224,108.611,152.768,150,148.808,150,0.699557,0.701493,0.729874,0.15306,0.142655,289.008,0.0916845,0.0271655
10592,43,106.783,105.224,108.611,153.697,150,148.808,150,0.694762,0.701493,0.729874,0.14204,0.142655,270.651,0.0258199,0.0271655
10593,65,106.664,105.224,108.611,150.961,150,148.808,150,0.706569,0.701493,0.729874,0.136224,0.142655,252.669,-0.00124623,0.0271655
10594,39,106.542,105.224,108.611,155.303,150,148.808,150,0.686026,0.701493,0.729874,0.104297,0.142655,201.856,-0.0654364,0.0271655
10595,50,106.233,105.224,108.611,153.424,150,148.808,150,0.692419,0.701493,0.729874,0.118192,0.142655,224.609,0.0693234,0.0271655
10596,48,106.257,105.224,108.611,149.223,150,148.808,150,0.712068,0.701493,0.729874,0.105421,0.142655,192.168,0.0947499,0.0271655
10597,47,106.251,105.224,108.611,149.704,150,148.808,150,0.709743,0.701493,0.729874,0.099106,0.142655,181.53,-0.00473103,0.0271655
10598,35,106.37,105.224,108.611,154.676,150,148.808,150,0.687693,0.701493,0.729874,0.139708,0.142655,268.756,0.0992122,0.0271655
10599,76,106.376,105.224,108.611,155.664,150,148.808,150,0.683374,0.701493,0.729874,0.146615,0.142655,284.746,-0.0492689,0.0271655
10600,54,106.394,105.224,108.611,152.393,150,148.808,150,0.698155,0.701493,0.729874,0.125128,0.142655,235.397,0.0734234,0.0271655
10601,58,106.659,105.224,108.611,152.78,150,148.808,150,0.698122,0.701493,0.729874,0.173681,0.142655,327.984,0.0248689,0.0271655
10602,46,106.683,105.224,108.611,150.766,150,148.808,150,0.70761,0.701493,0.729874,0.10891,0.142655,201.615,-0.0262841,0.0271655
10603,42,106.747,105.224,108.611,151.059,150,148.808,150,0.706655,0.701493,0.729874,0.140339,0.142655,260.555,0.00786273,0.0271655
10604,43,106.971,105.224,108.611,147.977,150,148.808,150,0.72289,0.701493,0.729874,0.147894,0.142655,266.221,0.0604058,0.0271655
10605,58,107.127,105.224,108.611,149.786,150,148.808,150,0.715198,0.701493,0.729874,0.13176,0.142655,241.542,0.0492572,0.0271655
10606,57,107.246,105.224,108.611,148.706,150,148.808,150,0.721196,0.701493,0.729874,0.143682,0.142655,260.553,0.0546699,0.0271655
10607,53,107.352,105.224,108.611,149.827,150,148.808,150,0.716508,0.701493,0.729874,0.138899,0.142655,254.732,0.0360227,0.0271655
10608,56,107.491,105.224,108.611,148.157,150,148.808,150,0.72552,0.701493,0.729874,0.0784731,0.142655,141.515,-0.0432292,0.0271655
10609,40,107.467,105.224,108.611,149.58,150,148.808,150,0.718457,0.701493,0.729874,0.13227,0.142655,241.975,0.075087,0.0271655
10610,59,107.48,105.224,108.611,157.698,150,148.808,150,0.681558,0.701493,0.729874,0.150529,0.142655,298.096,0.0133565,0.0271655
10611,44,107.291,105.224,108.611,149.034,150,148.808,150,0.719909,0.701493,0.729874,0.161474,0.142655,293.785,0.0909194,0.0271655
10612,56,107.416,105.224,108.611,147.31,150,148.808,150,0.72918,0.701493,0.729874,0.131576,0.142655,235.247,-0.0203358,0.0271655
10613,44,107.394,105.224,108.611,151.732,150,148.808,150,0.707786,0.701493,0.729874,0.103332,0.142655,193.131,0.00350571,0.0271655
10614,53,107.326,105.224,108.611,152.639,150,148.808,150,0.703136,0.701493,0.729874,0.130496,0.142655,246.092,0.0171439,0.0271655
10615,56,107.419,105.224,108.611,151.369,150,148.808,150,0.709655,0.701493,0.729874,0.110422,0.142655,205.641,0.0179459,0.0271655
10616,45,107.202,105.224,108.611,152.468,150,148.808,150,0.703115,0.701493,0.729874,0.109116,0.142655,205.425,-0.0475486,0.0271655
10617,39,107.154,105.224,108.611,154.253,150,148.808,150,0.694663,0.701493,0.729874,0.10482,0.142655,200.814,-0.0131467,0.0271655
10618,72,107.081,105.224,108.611,153.146,150,148.808,150,0.699213,0.701493,0.729874,0.130674,0.142655,247.655,0.103506,0.0271655
10619,62,106.847,105.224,108.611,149.626,150,148.808,150,0.714093,0.701493,0.729874,0.168601,0.142655,308.581,0.0622332,0.0271655
10620,62,106.865,105.224,108.611,150.986,150,148.808,150,0.707779,0.701493,0.729874,0.131584,0.142655,244.123,0.000737198,0.0271655
10621,61,106.635,105.224,108.611,152.235,150,148.808,150,0.700462,0.701493,0.729874,0.133666,0.142655,251.069,-0.0453644,0.0271655
10622,60,106.521,105.224,108.611,151.976,150,148.808,150,0.700908,0.701493,0.729874,0.125093,0.142655,234.366,-0.0557315,0.0271655
10623,48,106.49,105.224,108.611,153.806,150,148.808,150,0.692362,0.701493,0.729874,0.167751,0.142655,319.983,0.054888,0.0271655
10624,55,106.355,105.224,108.611,151.498,150,148.808,150,0.702018,0.701493,0.729874,0.159276,0.142655,297.004,0.0544179,0.0271655
10625,58,106.018,105.224,108.611,150.603,150,148.808,150,0.703957,0.701493,0.729874,0.134611,0.142655,248.788,-5.35324e-05,0.0271655
10626,60,106.094,105.224,108.611,147.931,150,148.808,150,0.71719,0.701493,0.729874,0.13279,0.142655,238.92,-0.00774625,0.0271655
10627,57,106.172,105.224,108.611,150.848,150,148.808,150,0.703834,0.701493,0.729874,0.141407,0.142655,261.987,0.095411,0.0271655
10628,56,106.383,105.224,108.611,151.218,150,148.808,150,0.703512,0.701493,0.729874,0.152955,0.142655,284.425,0.110948,0.0271655
10629,47,106.341,105.224,108.611,149.203,150,148.808,150,0.712725,0.701493,0.729874,0.0912816,0.142655,166.36,-0.0324674,0.0271655
10630,56,106.25,105.224,108.611,149.365,150,148.808,150,0.711346,0.701493,0.729874,0.114571,0.142655,209.146,0.0118557,0.0271655
10631,53,106.584,105.224,108.611,149.018,150,148.808,150,0.715244,0.701493,0.729874,0.130257,0.142655,236.953,0.0587372,0.0271655
10632,56,106.36,105.224,108.611,150.516,150,148.808,150,0.706638,0.701493,0.729874,0.110112,0.142655,203.332,0.0642416,0.0271655
10633,47,106.363,105.224,108.611,152.439,150,148.808,150,0.697743,0.701493,0.729874,0.0930966,0.142655,175.217,-0.07077,0.0271655
10634,53,106.362,105.224,108.611,154.857,150,148.808,150,0.686839,0.701493,0.729874,0.129827,0.142655,250.186,-0.0369738,0.0271655
10635,42,106.383,105.224,108.611,153.225,150,148.808,150,0.694295,0.701493,0.729874,0.165996,0.142655,314.841,0.145078,0.0271655
10636,52,106.234,105.224,108.611,149.71,150,148.808,150,0.709599,0.701493,0.729874,0.107043,0.142655,196.08,-0.0580789,0.0271655
10637,53,106.456,105.224,108.611,149.328,150,148.808,150,0.712898,0.701493,0.729874,0.151075,0.142655,275.679,0.0362173,0.0271655
10638,61,106.576,105.224,108.611,151.533,150,148.808,150,0.70332,0.701493,0.729874,0.152828,0.142655,285.078,0.0326821,0.0271655
10639,51,106.606,105.224,108.611,149.583,150,148.808,150,0.712688,0.701493,0.729874,0.137032,0.142655,250.696,0.0118634,0.0271655
10640,47,106.555,105.224,108.611,149.894,150,148.808,150,0.710875,0.701493,0.729874,0.113065,0.142655,207.492,0.0174545,0.0271655
10641,45,106.596,105.224,108.611,150.859,150,148.808,150,0.706592,0.701493,0.729874,0.108575,0.142655,201.18,-0.0161828,0.0271655
10642,59,106.781,105.224,108.611,149.673,150,148.808,150,0.713426,0.701493,0.729874,0.12368,0.142655,226.473,0.0200408,0.0271655
10643,56,106.767,105.224,108.611,150.178,150,148.808,150,0.710932,0.701493,0.729874,0.0862861,0.142655,158.8,0.186711,0.0271655
10644,53,106.741,105.224,108.611,150.642,150,148.808,150,0.708571,0.701493,0.729874,0.145126,0.142655,268.328,0.126773,0.0271655
10645,55,106.669,105.224,108.611,148.695,150,148.808,150,0.717365,0.701493,0.729874,0.105723,0.142655,191.697,0.0968653,0.0271655
10646,75,106.904,105.224,108.611,151.058,150,148.808,150,0.707705,0.701493,0.729874,0.147574,0.142655,273.984,0.0109492,0.0271655
10647,40,107.113,105.224,108.611,150.102,150,148.808,150,0.713605,0.701493,0.729874,0.12861,0.142655,236.511,-0.0138072,0.0271655
10648,58,107.253,105.224,108.611,154.547,150,148.808,150,0.693983,0.701493,0.729874,0.160121,0.142655,307.637,-0.0550775,0.0271655
10649,48,107.135,105.224,108.611,152.266,150,148.808,150,0.703602,0.701493,0.729874,0.168668,0.142655,316.911,-0.0249282,0.0271655
10650,58,107.272,105.224,108.611,150.82,150,148.808,150,0.711257,0.701493,0.729874,0.191895,0.142655,355.429,0.075094,0.0271655
10651,71,107.261,105.224,108.611,146.929,150,148.808,150,0.730021,0.701493,0.729874,0.140462,0.142655,250.162,-0.0388681,0.0271655
10652,37,107.157,105.224,108.611,150.725,150,148.808,150,0.710946,0.701493,0.729874,0.158946,0.142655,294.123,0.0472688,0.0271655
10653,45,106.924,105.224,108.611,151.453,150,148.808,150,0.70599,0.701493,0.729874,0.169043,0.142655,315.075,-0.0606257,0.0271655
10654,60,107.016,105.224,108.611,148.532,150,148.808,150,0.720489,0.701493,0.729874,0.145132,0.142655,262.72,0.0414137,0.0271655
10655,58,107.052,105.224,108.611,151.588,150,148.808,150,0.706198,0.701493,0.729874,0.120342,0.142655,224.604,-0.00894972,0.0271655
10656,46,107.092,105.224,108.611,149.38,150,148.808,150,0.716907,0.701493,0.729874,0.145535,0.142655,265.709,0.0721542,0.0271655
10657,70,107.088,105.224,108.611,152.931,150,148.808,150,0.700235,0.701493,0.729874,0.129581,0.142655,245.068,0.0518907,0.0271655
10658,53,107.086,105.224,108.611,152.504,150,148.808,150,0.702185,0.701493,0.729874,0.177527,0.142655,334.338,0.141151,0.0271655
10659,69,107.139,105.224,108.611,149.275,150,148.808,150,0.717729,0.701493,0.729874,0.137084,0.142655,250.016,0.089554,0.0271655
10660,43,107.13,105.224,108.611,150.311,150,148.808,150,0.712723,0.701493,0.729874,0.121564,0.142655,224.024,-0.0302817,0.0271655
10661,55,107.251,105.224,108.611,148.085,150,148.808,150,0.724251,0.701493,0.729874,0.145578,0.142655,262.338,0.0266552,0.0271655
10662,55,107.387,105.224,108.611,148.881,150,148.808,150,0.721292,0.701493,0.729874,0.214023,0.142655,388.794,0.0653852,0.0271655
10663,56,107.235,105.224,108.611,148.588,150,148.808,150,0.72169,0.701493,0.729874,0.148328,0.142655,268.658,0.00157152,0.0271655
10664,65,107.375,105.224,108.611,150.415,150,148.808,150,0.713857,0.701493,0.729874,0.144845,0.142655,267.202,-0.0503843,0.0271655
10665,48,107.381,105.224,108.611,152.772,150,148.808,150,0.702884,0.701493,0.729874,0.157544,0.142655,297.488,0.0541247,0.0271655
10666,46,107.269,105.224,108.611,152.847,150,148.808,150,0.701804,0.701493,0.729874,0.147678,0.142655,279.062,-0.0107768,0.0271655
10667,49,107.174,105.224,108.611,150.973,150,148.808,150,0.709885,0.701493,0.729874,0.169345,0.142655,314.14,0.104125,0.0271655
10668,51,107.224,105.224,108.611,155.804,150,148.808,150,0.688195,0.701493,0.729874,0.140869,0.142655,273.958,-0.00945323,0.0271655
10669,62,106.907,105.224,108.611,154.179,150,148.808,150,0.693399,0.701493,0.729874,0.121676,0.142655,232.94,0.111166,0.0271655
10670,66,106.947,105.224,108.611,156.45,150,148.808,150,0.683584,0.701493,0.729874,0.129502,0.142655,253.418,0.119336,0.0271655
10671,55,107.058,105.224,108.611,153.336,150,148.808,150,0.698191,0.701493,0.729874,0.100442,0.142655,190.713,-0.0110896,0.0271655
10672,50,106.994,105.224,108.611,154.976,150,148.808,150,0.690388,0.701493,0.729874,0.0718835,0.142655,138.684,-0.0366055,0.0271655
