generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
2343,63,113.835,112.785,115.496,135.957,128,127.336,128,0.83729,0.881129,0.907023,0.112063,0.106787,177.649,0.0321364,0.0131785
2344,53,113.884,112.785,115.496,133.683,128,127.336,128,0.851891,0.881129,0.907023,0.084167,0.106787,130.094,0.00306578,0.0131785
2345,49,113.726,112.785,115.496,132.03,128,127.336,128,0.86136,0.881129,0.907023,0.0953687,0.106787,144.683,-0.0749199,0.0131785
2346,68,113.715,112.785,115.496,130.537,128,127.336,128,0.871131,0.881129,0.907023,0.0861126,0.106787,128.431,0.121992,0.0131785
2347,46,113.683,112.785,115.496,133.983,128,127.336,128,0.848485,0.881129,0.907023,0.074316,0.106787,115.254,0.0465491,0.0131785
2348,58,113.866,112.785,115.496,133.656,128,127.336,128,0.851933,0.881129,0.907023,0.0968055,0.106787,149.583,-0.0242533,0.0131785
2349,60,113.715,112.785,115.496,130.988,128,127.336,128,0.868129,0.881129,0.907023,0.114979,0.106787,172.372,-0.0123683,0.0131785
2350,59,113.723,112.785,115.496,132.894,128,127.336,128,0.855739,0.881129,0.907023,0.11004,0.106787,168.582,-0.0864193,0.0131785
2351,42,113.731,112.785,115.496,132.661,128,127.336,128,0.857309,0.881129,0.907023,0.125315,0.106787,191.477,-0.0569708,0.0131785
2352,62,113.79,112.785,115.496,131.753,128,127.336,128,0.863662,0.881129,0.907023,0.110639,0.106787,167.32,-0.013457,0.0131785
2353,42,113.717,112.785,115.496,131.44,128,127.336,128,0.865166,0.881129,0.907023,0.0893891,0.106787,134.702,0.0413506,0.0131785
2354,53,113.541,112.785,115.496,129.355,128,127.336,128,0.877746,0.881129,0.907023,0.0862506,0.106787,126.893,-0.0453518,0.0131785
2355,50,113.641,112.785,115.496,133.078,128,127.336,128,0.853941,0.881129,0.907023,0.101473,0.106787,155.779,0.028019,0.0131785
2356,66,113.599,112.785,115.496,131.911,128,127.336,128,0.861184,0.881129,0.907023,0.0966172,0.106787,146.377,0.0631695,0.0131785
2357,44,113.579,112.785,115.496,129.695,128,127.336,128,0.875741,0.881129,0.907023,0.106095,0.106787,156.703,-0.0131125,0.0131785
2358,62,113.524,112.785,115.496,129.237,128,127.336,128,0.878419,0.881129,0.907023,0.0911703,0.106787,133.947,-0.0381034,0.0131785
2359,69,113.562,112.785,115.496,130.991,128,127.336,128,0.866951,0.881129,0.907023,0.0794037,0.106787,119.042,-0.0179322,0.0131785
2360,62,113.775,112.785,115.496,130.868,128,127.336,128,0.869385,0.881129,0.907023,0.0753542,0.106787,112.812,-0.0508889,0.0131785
2361,52,113.567,112.785,115.496,133.265,128,127.336,128,0.852194,0.881129,0.907023,0.104439,0.106787,160.67,-0.0865067,0.0131785
2362,61,113.54,112.785,115.496,129.584,128,127.336,128,0.87619,0.881129,0.907023,0.162735,0.106787,240.055,0.0299553,0.0131785
2363,50,113.512,112.785,115.496,129.752,128,127.336,128,0.87484,0.881129,0.907023,0.108203,0.106787,159.922,0.0157858,0.0131785
2364,48,113.496,112.785,115.496,127.892,128,127.336,128,0.887438,0.881129,0.907023,0.123022,0.106787,177.928,0.00728248,0.0131785
2365,45,113.49,112.785,115.496,128.426,128,127.336,128,0.883705,0.881129,0.907023,0.081538,0.106787,118.669,-0.000794718,0.0131785
2366,65,113.431,112.785,115.496,131.712,128,127.336,128,0.861201,0.881129,0.907023,0.114693,0.106787,173.371,0.060105,0.0131785
2367,50,113.357,112.785,115.496,130.026,128,127.336,128,0.871799,0.881129,0.907023,0.115974,0.106787,171.951,0.0296109,0.0131785
2368,59,113.397,112.785,115.496,132.114,128,127.336,128,0.858331,0.881129,0.907023,0.143125,0.106787,217.339,0.038904,0.0131785
2369,78,113.305,112.785,115.496,132.059,128,127.336,128,0.857992,0.881129,0.907023,0.0910953,0.106787,138.244,0.0830804,0.0131785
2370,64,113.142,112.785,115.496,132.025,128,127.336,128,0.856971,0.881129,0.907023,0.134406,0.106787,203.895,0.0783231,0.0131785
2371,60,113.152,112.785,115.496,130.071,128,127.336,128,0.869924,0.881129,0.907023,0.0788881,0.106787,117.026,-0.041088,0.0131785
2372,51,112.954,112.785,115.496,128.788,128,127.336,128,0.877055,0.881129,0.907023,0.108323,0.106787,158.32,-0.0173071,0.0131785
2373,60,113.005,112.785,115.496,124.596,128,127.336,128,0.906972,0.881129,0.907023,0.124445,0.106787,173.075,0.0179834,0.0131785
2374,52,113.081,112.785,115.496,127.542,128,127.336,128,0.886618,0.881129,0.907023,0.135743,0.106787,195.522,0.0396872,0.0131785
2375,52,113.071,112.785,115.496,128.807,128,127.336,128,0.87783,0.881129,0.907023,0.0887713,0.106787,129.772,-0.0273806,0.0131785
2376,62,113.094,112.785,115.496,132.549,128,127.336,128,0.853223,0.881129,0.907023,0.0980971,0.106787,149.7,0.0280326,0.0131785
2377,75,113.201,112.785,115.496,127.963,128,127.336,128,0.884639,0.881129,0.907023,0.0932134,0.106787,134.929,0.0967059,0.0131785
2378,52,113.229,112.785,115.496,126.106,128,127.336,128,0.897892,0.881129,0.907023,0.112847,0.106787,159.806,0.0109458,0.0131785
2379,66,113.051,112.785,115.496,125.991,128,127.336,128,0.897293,0.881129,0.907023,0.0917218,0.106787,129.713,-0.0173994,0.0131785
2380,53,113.158,112.785,115.496,124.996,128,127.336,128,0.905289,0.881129,0.907023,0.0831124,0.106787,116.148,0.0206616,0.0131785
2381,40,113.325,112.785,115.496,127.592,128,127.336,128,0.888185,0.881129,0.907023,0.112759,0.106787,162.512,0.0393495,0.0131785
2382,60,113.319,112.785,115.496,129.1,128,127.336,128,0.877759,0.881129,0.907023,0.143939,0.106787,211.139,0.164,0.0131785
2383,64,113.258,112.785,115.496,127.553,128,127.336,128,0.887928,0.881129,0.907023,0.0952393,0.106787,137.199,0.0551587,0.0131785
2384,79,113.508,112.785,115.496,125.811,128,127.336,128,0.902218,0.881129,0.907023,0.0868942,0.106787,122.621,0.00857412,0.0131785
2385,55,113.487,112.785,115.496,126.835,128,127.336,128,0.894759,0.881129,0.907023,0.0807342,0.106787,115.324,0.0499704,0.0131785
2386,71,113.816,112.785,115.496,132.342,128,127.336,128,0.86001,0.881129,0.907023,0.124758,0.106787,189.939,-0.0405687,0.0131785
2387,61,113.733,112.785,115.496,130.869,128,127.336,128,0.869059,0.881129,0.907023,0.159988,0.106787,239.521,0.00886074,0.0131785
2388,67,113.856,112.785,115.496,129.195,128,127.336,128,0.881273,0.881129,0.907023,0.105157,0.106787,154.422,-0.0167584,0.0131785
2389,51,113.804,112.785,115.496,127.605,128,127.336,128,0.891843,0.881129,0.907023,0.121578,0.106787,175.25,0.0109351,0.0131785
2390,53,113.821,112.785,115.496,126.355,128,127.336,128,0.900807,0.881129,0.907023,0.119173,0.106787,169.265,-0.0150433,0.0131785
2391,60,113.895,112.785,115.496,126.824,128,127.336,128,0.898054,0.881129,0.907023,0.163933,0.106787,234.136,-0.0239682,0.0131785
2392,54,114.046,112.785,115.496,126,128,127.336,128,0.905125,0.881129,0.907023,0.144004,0.106787,203.672,0.0741571,0.0131785
2393,63,114.096,112.785,115.496,124.798,128,127.336,128,0.914243,0.881129,0.907023,0.101363,0.106787,141.315,0.0208814,0.0131785
2394,69,114.208,112.785,115.496,124.049,128,127.336,128,0.92067,0.881129,0.907023,0.116083,0.106787,160.383,0.018651,0.0131785
2395,61,114.259,112.785,115.496,121.787,128,127.336,128,0.938186,0.881129,0.907023,0.101104,0.106787,135.885,0.0118534,0.0131785
2396,68,114.376,112.785,115.496,123.252,128,127.336,128,0.927986,0.881129,0.907023,0.0810409,0.106787,110.89,0.065512,0.0131785
2397,63,114.55,112.785,115.496,124.812,128,127.336,128,0.917781,0.881129,0.907023,0.141711,0.106787,197.601,0.0271022,0.0131785
2398,49,114.567,112.785,115.496,124.648,128,127.336,128,0.919125,0.881129,0.907023,0.138965,0.106787,193.39,-0.0104519,0.0131785
2399,58,114.813,112.785,115.496,129.779,128,127.336,128,0.884681,0.881129,0.907023,0.116599,0.106787,172.385,0.0141357,0.0131785
2400,64,114.829,112.785,115.496,132.336,128,127.336,128,0.867713,0.881129,0.907023,0.0708133,0.106787,107.803,-0.0484839,0.0131785
2401,66,114.672,112.785,115.496,130.094,128,127.336,128,0.881457,0.881129,0.907023,0.136851,0.106787,203.064,-0.00123812,0.0131785
2402,71,114.725,112.785,115.496,132.397,128,127.336,128,0.866519,0.881129,0.907023,0.121445,0.106787,185.011,-0.0238168,0.0131785
2403,54,114.641,112.785,115.496,129.778,128,127.336,128,0.88336,0.881129,0.907023,0.110008,0.106787,162.64,-0.111844,0.0131785
2404,56,114.699,112.785,115.496,126.677,128,127.336,128,0.905443,0.881129,0.907023,0.101145,0.106787,144.208,-0.0527455,0.0131785
2405,68,114.635,112.785,115.496,126.79,128,127.336,128,0.904134,0.881129,0.907023,0.104747,0.106787,149.544,-0.00647906,0.0131785
2406,61,114.733,112.785,115.496,125.467,128,127.336,128,0.914449,0.881129,0.907023,0.117029,0.106787,164.47,-0.00655249,0.0131785
2407,70,114.678,112.785,115.496,123.806,128,127.336,128,0.926273,0.881129,0.907023,0.0943841,0.106787,130.02,-0.0536263,0.0131785
2408,65,114.736,112.785,115.496,123.888,128,127.336,128,0.92612,0.881129,0.907023,0.136523,0.106787,188.257,0.0603489,0.0131785
2409,59,114.86,112.785,115.496,124.169,128,127.336,128,0.925032,0.881129,0.907023,0.135614,0.106787,187.64,0.0790952,0.0131785
2410,41,115.1,112.785,115.496,124.615,128,127.336,128,0.92365,0.881129,0.907023,0.146567,0.106787,203.888,-0.00572321,0.0131785
2411,55,115.284,112.785,115.496,124.858,128,127.336,128,0.923326,0.881129,0.907023,0.116387,0.106787,162.378,0.0872277,0.0131785
2412,60,115.399,112.785,115.496,124.784,128,127.336,128,0.924793,0.881129,0.907023,0.0722169,0.106787,100.665,0.0533126,0.0131785
2413,51,115.401,112.785,115.496,130.375,128,127.336,128,0.885151,0.881129,0.907023,0.107495,0.106787,160.022,-0.0681801,0.0131785
2414,60,115.403,112.785,115.496,129.177,128,127.336,128,0.893372,0.881129,0.907023,0.0955925,0.106787,140.347,0.0732379,0.0131785
2415,62,115.5,112.785,115.496,127.546,128,127.336,128,0.905556,0.881129,0.907023,0.109656,0.106787,157.954,0.00890911,0.0131785
2416,54,115.531,112.785,115.496,131.405,128,127.336,128,0.879197,0.881129,0.907023,0.152422,0.106787,229.596,-0.0445759,0.0131785
2417,68,115.508,112.785,115.496,125.735,128,127.336,128,0.918668,0.881129,0.907023,0.14142,0.106787,199.385,0.126847,0.0131785
2418,62,115.694,112.785,115.496,127.639,128,127.336,128,0.906414,0.881129,0.907023,0.110381,0.106787,159.173,0.000970427,0.0131785
2419,48,115.736,112.785,115.496,127.047,128,127.336,128,0.910971,0.881129,0.907023,0.118987,0.106787,170.392,0.0233579,0.0131785
2420,53,115.639,112.785,115.496,127.679,128,127.336,128,0.905703,0.881129,0.907023,0.115725,0.106787,166.957,-0.0492108,0.0131785
2421,47,115.428,112.785,115.496,127.922,128,127.336,128,0.90233,0.881129,0.907023,0.132629,0.106787,191.891,-0.0253605,0.0131785
2422,52,115.739,112.785,115.496,126.264,128,127.336,128,0.916642,0.881129,0.907023,0.101297,0.106787,143.72,-0.0634291,0.0131785
2423,63,115.722,112.785,115.496,128.721,128,127.336,128,0.899015,0.881129,0.907023,0.0722474,0.106787,105.511,-0.0355905,0.0131785
2424,63,115.713,112.785,115.496,128.988,128,127.336,128,0.897084,0.881129,0.907023,0.0898271,0.106787,131.593,0.00191297,0.0131785
2425,56,115.75,112.785,115.496,132.21,128,127.336,128,0.875502,0.881129,0.907023,0.123376,0.106787,187.555,0.0378667,0.0131785
2426,62,115.841,112.785,115.496,133.091,128,127.336,128,0.87039,0.881129,0.907023,0.0634946,0.106787,97.4898,-0.0462608,0.0131785
2427,60,115.637,112.785,115.496,132.43,128,127.336,128,0.873193,0.881129,0.907023,0.168524,0.106787,256.826,0.132608,0.0131785
2428,69,115.742,112.785,115.496,129.499,128,127.336,128,0.893763,0.881129,0.907023,0.0910123,0.106787,134.122,-0.0384531,0.0131785
2429,58,115.745,112.785,115.496,130.527,128,127.336,128,0.886756,0.881129,0.907023,0.0741334,0.106787,110.551,0.040466,0.0131785
2430,56,115.538,112.785,115.496,132.395,128,127.336,128,0.872673,0.881129,0.907023,0.0952421,0.106787,145.09,0.0695092,0.0131785
2431,49,115.469,112.785,115.496,128.23,128,127.336,128,0.900484,0.881129,0.907023,0.0751903,0.106787,109.181,3.6884e-05,0.0131785
2432,54,115.433,112.785,115.496,130.026,128,127.336,128,0.887773,0.881129,0.907023,0.109758,0.106787,162.735,0.0445856,0.0131785
2433,69,115.44,112.785,115.496,130.469,128,127.336,128,0.88481,0.881129,0.907023,0.112589,0.106787,167.786,0.0415343,0.0131785
2434,60,115.453,112.785,115.496,130.646,128,127.336,128,0.883706,0.881129,0.907023,0.104309,0.106787,155.764,0.0106435,0.0131785
2435,54,115.291,112.785,115.496,128.734,128,127.336,128,0.895572,0.881129,0.907023,0.104051,0.106787,151.981,-0.00274286,0.0131785
2436,44,115.362,112.785,115.496,125.428,128,127.336,128,0.919747,0.881129,0.907023,0.109025,0.106787,153.151,0.0281109,0.0131785
2437,68,115.66,112.785,115.496,127.182,128,127.336,128,0.9094,0.881129,0.907023,0.0625916,0.106787,89.7753,0.020897,0.0131785
2438,49,115.702,112.785,115.496,127.714,128,127.336,128,0.905948,0.881129,0.907023,0.0751216,0.106787,108.423,0.0268637,0.0131785
2439,56,115.65,112.785,115.496,128.919,128,127.336,128,0.897079,0.881129,0.907023,0.0828153,0.106787,121.223,-0.00846983,0.0131785
2440,66,115.744,112.785,115.496,125.623,128,127.336,128,0.921366,0.881129,0.907023,0.0609109,0.106787,85.7623,0.0169231,0.0131785
2441,57,115.977,112.785,115.496,128.95,128,127.336,128,0.89939,0.881129,0.907023,0.11432,0.106787,167.4,-0.05097,0.0131785
2442,59,115.939,112.785,115.496,126.177,128,127.336,128,0.918864,0.881129,0.907023,0.0852673,0.106787,120.851,-0.0377775,0.0131785
2443,50,116.033,112.785,115.496,127.034,128,127.336,128,0.913403,0.881129,0.907023,0.0790108,0.106787,113.126,-0.0107708,0.0131785
2444,57,115.906,112.785,115.496,125.486,128,127.336,128,0.923652,0.881129,0.907023,0.0893796,0.106787,125.641,-0.0303132,0.0131785
2445,46,115.868,112.785,115.496,128.632,128,127.336,128,0.900772,0.881129,0.907023,0.131194,0.106787,191.398,0.0181446,0.0131785
2446,48,115.779,112.785,115.496,129.094,128,127.336,128,0.896857,0.881129,0.907023,0.124125,0.106787,182.061,-0.0424434,0.0131785
2447,58,115.775,112.785,115.496,125.863,128,127.336,128,0.919849,0.881129,0.907023,0.119311,0.106787,168.471,0.0972272,0.0131785
2448,67,115.695,112.785,115.496,126.262,128,127.336,128,0.916311,0.881129,0.907023,0.0567024,0.106787,80.447,-0.0737632,0.0131785
2449,61,115.659,112.785,115.496,127.895,128,127.336,128,0.90433,0.881129,0.907023,0.099328,0.106787,143.666,-0.0387667,0.0131785
2450,47,115.567,112.785,115.496,127.156,128,127.336,128,0.908863,0.881129,0.907023,0.10396,0.106787,149.064,-0.0210392,0.0131785
2451,58,115.576,112.785,115.496,124.988,128,127.336,128,0.924696,0.881129,0.907023,0.120048,0.106787,167.747,-0.00903832,0.0131785
2452,53,115.813,112.785,115.496,127.504,128,127.336,128,0.908307,0.881129,0.907023,0.158706,0.106787,228.498,0.066923,0.0131785
2453,73,115.951,112.785,115.496,125.317,128,127.336,128,0.925259,0.881129,0.907023,0.118007,0.106787,165.548,0.0374915,0.0131785
2454,53,116.053,112.785,115.496,126.211,128,127.336,128,0.919511,0.881129,0.907023,0.0816371,0.106787,115.754,-0.0561517,0.0131785
2455,64,116.04,112.785,115.496,127.229,128,127.336,128,0.912063,0.881129,0.907023,0.0819483,0.106787,117.603,-0.0239828,0.0131785
2456,59,115.846,112.785,115.496,128.159,128,127.336,128,0.903926,0.881129,0.907023,0.0640026,0.106787,92.8585,-0.0405168,0.0131785
2457,58,115.866,112.785,115.496,127.343,128,127.336,128,0.909874,0.881129,0.907023,0.0608884,0.106787,87.4981,0.0606351,0.0131785
2458,70,115.968,112.785,115.496,127.472,128,127.336,128,0.909754,0.881129,0.907023,0.0928072,0.106787,133.568,-0.0321105,0.0131785
2459,59,116.065,112.785,115.496,127.514,128,127.336,128,0.910215,0.881129,0.907023,0.114392,0.106787,164.714,0.0214708,0.0131785
2460,52,116.097,112.785,115.496,128.786,128,127.336,128,0.901468,0.881129,0.907023,0.138825,0.106787,202.895,0.111005,0.0131785
2461,55,116.059,112.785,115.496,125.128,128,127.336,128,0.927529,0.881129,0.907023,0.125602,0.106787,175.803,0.0548944,0.0131785
2462,63,115.959,112.785,115.496,127.631,128,127.336,128,0.908549,0.881129,0.907023,0.0710504,0.106787,102.448,0.05161,0.0131785
2463,56,115.965,112.785,115.496,126.401,128,127.336,128,0.917435,0.881129,0.907023,0.0258584,0.106787,36.7476,-0.0331089,0.0131785
2464,51,116.12,112.785,115.496,127.79,128,127.336,128,0.908681,0.881129,0.907023,0.104202,0.106787,150.529,0.0763842,0.0131785
2465,43,116.215,112.785,115.496,128.93,128,127.336,128,0.901376,0.881129,0.907023,0.0890881,0.106787,130.423,0.0859174,0.0131785
2466,56,116.288,112.785,115.496,128.716,128,127.336,128,0.903452,0.881129,0.907023,0.0604789,0.106787,88.3182,-0.0673645,0.0131785
2467,48,116.224,112.785,115.496,127.322,128,127.336,128,0.912829,0.881129,0.907023,0.109142,0.106787,156.802,0.0353766,0.0131785
2468,55,116.259,112.785,115.496,129.35,128,127.336,128,0.898795,0.881129,0.907023,0.0880798,0.106787,129.576,0.0190964,0.0131785
2469,52,116.433,112.785,115.496,128.854,128,127.336,128,0.903605,0.881129,0.907023,0.104262,0.106787,152.502,-0.082056,0.0131785
2470,69,116.396,112.785,115.496,128.51,128,127.336,128,0.905738,0.881129,0.907023,0.105061,0.106787,153.054,-0.00120098,0.0131785
2471,60,116.454,112.785,115.496,129.026,128,127.336,128,0.902564,0.881129,0.907023,0.104791,0.106787,153.582,-0.0500156,0.0131785
2472,66,116.491,112.785,115.496,129.446,128,127.336,128,0.89992,0.881129,0.907023,0.122155,0.106787,179.905,-0.0728961,0.0131785
2473,49,116.491,112.785,115.496,130.057,128,127.336,128,0.895691,0.881129,0.907023,0.13072,0.106787,193.885,0.050405,0.0131785
2474,61,116.745,112.785,115.496,129.664,128,127.336,128,0.90037,0.881129,0.907023,0.12335,0.106787,182.124,-0.0199383,0.0131785
2475,65,116.729,112.785,115.496,130.365,128,127.336,128,0.895403,0.881129,0.907023,0.114604,0.106787,170.585,0.0288228,0.0131785
2476,54,116.544,112.785,115.496,128.284,128,127.336,128,0.908482,0.881129,0.907023,0.0868993,0.106787,126.263,0.0207527,0.0131785
2477,62,116.465,112.785,115.496,128.376,128,127.336,128,0.907215,0.881129,0.907023,0.0935463,0.106787,136.067,-0.0380716,0.0131785
2478,55,116.545,112.785,115.496,127.866,128,127.336,128,0.911462,0.881129,0.907023,0.106372,0.106787,153.801,0.0153782,0.0131785
2479,45,116.376,112.785,115.496,128.56,128,127.336,128,0.905231,0.881129,0.907023,0.11111,0.106787,161.961,0.0364327,0.0131785
2480,54,116.466,112.785,115.496,128.957,128,127.336,128,0.903137,0.881129,0.907023,0.0704648,0.106787,103.19,0.0378115,0.0131785
2481,63,116.644,112.785,115.496,130.14,128,127.336,128,0.896294,0.881129,0.907023,0.0824657,0.106787,122.431,0.115967,0.0131785
2482,56,116.466,112.785,115.496,131.978,128,127.336,128,0.882467,0.881129,0.907023,0.032336,0.106787,49.0272,-0.00154496,0.0131785
2483,64,116.448,112.785,115.496,130.43,128,127.336,128,0.892796,0.881129,0.907023,0.0733197,0.106787,109.217,0.0137302,0.0131785
2484,56,116.676,112.785,115.496,132.038,128,127.336,128,0.883654,0.881129,0.907023,0.0699431,0.106787,106.119,-0.0120725,0.0131785
2485,53,116.684,112.785,115.496,133.689,128,127.336,128,0.8728,0.881129,0.907023,0.0429166,0.106787,66.339,0.0449485,0.0131785
2486,58,116.507,112.785,115.496,132.214,128,127.336,128,0.881202,0.881129,0.907023,0.108322,0.106787,164.678,0.0843015,0.0131785
2487,62,116.54,112.785,115.496,130.234,128,127.336,128,0.894855,0.881129,0.907023,0.110851,0.106787,164.75,0.0511841,0.0131785
2488,53,116.452,112.785,115.496,131.126,128,127.336,128,0.888095,0.881129,0.907023,0.0649543,0.106787,97.5308,0.0589457,0.0131785
2489,64,116.302,112.785,115.496,129.19,128,127.336,128,0.900241,0.881129,0.907023,0.0729783,0.106787,107.162,-0.0171114,0.0131785
2490,65,116.509,112.785,115.496,130.097,128,127.336,128,0.895552,0.881129,0.907023,0.0675193,0.106787,100.191,0.0200739,0.0131785
2491,39,116.311,112.785,115.496,132.116,128,127.336,128,0.880369,0.881129,0.907023,0.0355513,0.106787,53.9868,0.0226432,0.0131785
2492,58,116.132,112.785,115.496,132.024,128,127.336,128,0.879632,0.881129,0.907023,0.0687828,0.106787,104.342,-0.020441,0.0131785
2493,57,115.978,112.785,115.496,133.517,128,127.336,128,0.868643,0.881129,0.907023,0.140543,0.106787,216.826,0.115568,0.0131785
2494,61,116.227,112.785,115.496,130.991,128,127.336,128,0.887291,0.881129,0.907023,0.0668971,0.106787,100.292,0.0845304,0.0131785
2495,62,116.083,112.785,115.496,130.914,128,127.336,128,0.886712,0.881129,0.907023,0.0846172,0.106787,126.748,0.166288,0.0131785
2496,45,116.009,112.785,115.496,132.339,128,127.336,128,0.876604,0.881129,0.907023,0.0696026,0.106787,105.964,0.0430285,0.0131785
2497,52,115.926,112.785,115.496,130.991,128,127.336,128,0.884991,0.881129,0.907023,0.0647543,0.106787,97.08,0.0730966,0.0131785
2498,70,115.957,112.785,115.496,132.972,128,127.336,128,0.872042,0.881129,0.907023,0.0842401,0.106787,129.169,-0.00193248,0.0131785
2499,55,115.857,112.785,115.496,128.282,128,127.336,128,0.903144,0.881129,0.907023,0.103635,0.106787,150.577,-0.0391316,0.0131785
2500,60,115.669,112.785,115.496,131.856,128,127.336,128,0.877239,0.881129,0.907023,0.102222,0.106787,154.773,0.00483302,0.0131785
2501,56,115.528,112.785,115.496,131.803,128,127.336,128,0.876524,0.881129,0.907023,0.110623,0.106787,167.391,-0.00841223,0.0131785
2502,60,115.575,112.785,115.496,130.339,128,127.336,128,0.886722,0.881129,0.907023,0.082627,0.106787,122.952,0.0170904,0.0131785
2503,72,115.612,112.785,115.496,132.594,128,127.336,128,0.871923,0.881129,0.907023,0.077288,0.106787,118.004,0.0648571,0.0131785
2504,66,115.682,112.785,115.496,133.847,128,127.336,128,0.864281,0.881129,0.907023,0.05702,0.106787,88.2962,0.0921345,0.0131785
2505,62,115.702,112.785,115.496,136.23,128,127.336,128,0.849314,0.881129,0.907023,0.063647,0.106787,101.201,0.0849682,0.0131785
2506,62,115.45,112.785,115.496,137.473,128,127.336,128,0.839796,0.881129,0.907023,0.0702685,0.106787,113.263,-0.0175511,0.0131785
2507,64,115.158,112.785,115.496,136.731,128,127.336,128,0.84222,0.881129,0.907023,0.109056,0.106787,174.361,0.0224318,0.0131785
2508,57,114.942,112.785,115.496,136.793,128,127.336,128,0.840261,0.881129,0.907023,0.0812188,0.106787,129.942,0.031661,0.0131785
2509,60,114.717,112.785,115.496,136.791,128,127.336,128,0.838626,0.881129,0.907023,0.0932958,0.106787,149.262,-0.0848835,0.0131785
2510,67,114.362,112.785,115.496,136.381,128,127.336,128,0.838548,0.881129,0.907023,0.126742,0.106787,201.86,-0.0340594,0.0131785
2511,55,114.152,112.785,115.496,135.043,128,127.336,128,0.845301,0.881129,0.907023,0.187053,0.106787,293.545,0.0332217,0.0131785
2512,49,114.07,112.785,115.496,132.316,128,127.336,128,0.862102,0.881129,0.907023,0.123065,0.106787,187.306,-0.051237,0.0131785
2513,54,113.951,112.785,115.496,132.365,128,127.336,128,0.860887,0.881129,0.907023,0.173072,0.106787,263.564,0.100368,0.0131785
2514,62,114.147,112.785,115.496,132.991,128,127.336,128,0.858304,0.881129,0.907023,0.12322,0.106787,188.98,0.040866,0.0131785
2515,42,114.067,112.785,115.496,129.223,128,127.336,128,0.882713,0.881129,0.907023,0.113219,0.106787,166.313,0.143916,0.0131785
2516,58,114.11,112.785,115.496,129.04,128,127.336,128,0.884298,0.881129,0.907023,0.0838034,0.106787,122.842,-0.0047991,0.0131785
2517,54,113.956,112.785,115.496,130.491,128,127.336,128,0.873284,0.881129,0.907023,0.0804936,0.106787,119.986,0.0738087,0.0131785
2518,54,114.171,112.785,115.496,129.229,128,127.336,128,0.883473,0.881129,0.907023,0.140312,0.106787,206.128,0.0666857,0.0131785
2519,59,114.179,112.785,115.496,126.24,128,127.336,128,0.904461,0.881129,0.907023,0.101585,0.106787,144.088,-0.00826499,0.0131785
2520,61,114.099,112.785,115.496,128.383,128,127.336,128,0.888735,0.881129,0.907023,0.141881,0.106787,206.389,0.158724,0.0131785
2521,60,114.21,112.785,115.496,126.305,128,127.336,128,0.904238,0.881129,0.907023,0.112054,0.106787,159.058,-0.024887,0.0131785
2522,50,114.439,112.785,115.496,128.181,128,127.336,128,0.892788,0.881129,0.907023,0.138189,0.106787,200.544,0.0452906,0.0131785
2523,54,114.264,112.785,115.496,126.598,128,127.336,128,0.902571,0.881129,0.907023,0.10776,0.106787,153.496,0.0484428,0.0131785
2524,55,114.364,112.785,115.496,130.173,128,127.336,128,0.878555,0.881129,0.907023,0.092928,0.106787,138.015,-0.0659558,0.0131785
2525,61,114.048,112.785,115.496,129.036,128,127.336,128,0.883849,0.881129,0.907023,0.046528,0.106787,68.1995,-0.0475481,0.0131785
2526,67,114.12,112.785,115.496,132.417,128,127.336,128,0.861818,0.881129,0.907023,0.0993037,0.106787,151.315,-0.0936483,0.0131785
2527,50,114.03,112.785,115.496,125.986,128,127.336,128,0.905101,0.881129,0.907023,0.0610854,0.106787,86.3814,-0.0507417,0.0131785
2528,68,114.091,112.785,115.496,126.817,128,127.336,128,0.899651,0.881129,0.907023,0.100639,0.106787,143.725,0.0697625,0.0131785
2529,63,114.063,112.785,115.496,128.847,128,127.336,128,0.885254,0.881129,0.907023,0.0862336,0.106787,126.122,-0.0218305,0.0131785
2530,64,113.984,112.785,115.496,127.647,128,127.336,128,0.892962,0.881129,0.907023,0.0831178,0.106787,119.87,-0.00758232,0.0131785
2531,68,113.919,112.785,115.496,128.123,128,127.336,128,0.889144,0.881129,0.907023,0.0987042,0.106787,143.144,0.0619643,0.0131785
2532,45,113.944,112.785,115.496,127.589,128,127.336,128,0.893053,0.881129,0.907023,0.0588569,0.106787,84.8243,-0.0841663,0.0131785
2533,45,114.093,112.785,115.496,131.634,128,127.336,128,0.866744,0.881129,0.907023,0.116881,0.106787,176.521,-0.0403915,0.0131785
2534,59,114.023,112.785,115.496,129.374,128,127.336,128,0.881348,0.881129,0.907023,0.175188,0.106787,257.795,0.083267,0.0131785
2535,57,114.146,112.785,115.496,126.042,128,127.336,128,0.90562,0.881129,0.907023,0.125118,0.106787,177.048,0.0226463,0.0131785
2536,52,114.219,112.785,115.496,127.94,128,127.336,128,0.892756,0.881129,0.907023,0.093591,0.106787,135.438,-0.0499492,0.0131785
2537,53,114.263,112.785,115.496,128.857,128,127.336,128,0.886741,0.881129,0.907023,0.119503,0.106787,174.801,-0.0328082,0.0131785
