generation,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
18175,93.3236,90.22556390977407,91.65772105606486,101.40468303999947,99.99999999999962,99.36676571790694,99.99999999999963,0.9203085814408408,0.9022556390977441,0.9224182793296568,0.17207233844644212,0.11719301783890637,175.7106472965176,-0.013650980040918359,0.015569441660672654
18176,93.334,90.22556390977407,91.65772105606486,100.75084400000128,99.99999999999962,99.36676571790694,99.99999999999963,0.9263842990734531,0.9022556390977441,0.9224182793296568,0.16080629260462317,0.11719301783890637,162.62079460799555,0.0663886967936631,0.015569441660672654
18177,93.2381,90.22556390977407,91.65772105606486,99.51380838999964,99.99999999999962,99.36676571790694,99.99999999999963,0.9369363057094064,0.9022556390977441,0.9224182793296568,0.10346714333766487,0.11719301783890637,102.71348839467768,-0.04777228131724476,0.015569441660672654
18178,93.2087,90.22556390977407,91.65772105606486,101.08354431000164,99.99999999999962,99.36676571790694,99.99999999999963,0.9220956846759233,0.9022556390977441,0.9224182793296568,0.08809805881351689,0.11719301783890637,89.53380283500717,-0.012441812898948967,0.015569441660672654
18179,93.073,90.22556390977407,91.65772105606486,98.52507099999961,99.99999999999962,99.36676571790694,99.99999999999963,0.9446631101641161,0.9022556390977441,0.9224182793296568,0.06686629775087541,0.11719301783890637,65.3924204340014,-0.011611198185463412,0.015569441660672654
18180,93.0963,90.22556390977407,91.65772105606486,100.24642630999968,99.99999999999962,99.36676571790694,99.99999999999963,0.9286745016935687,0.9022556390977441,0.9224182793296568,0.11250469653126714,0.11719301783890637,112.92081438269491,-0.01300233600513101,0.015569441660672654
18181,92.9636,90.22556390977407,91.65772105606486,99.51867503999964,99.99999999999962,99.36676571790694,99.99999999999963,0.9341322114933207,0.9022556390977441,0.9224182793296568,0.09364820154851194,0.11719301783890637,92.97288754290841,-0.0529449624493461,0.015569441660672654
18182,92.9447,90.22556390977407,91.65772105606486,100.01264190999932,99.99999999999962,99.36676571790694,99.99999999999963,0.9293295149991166,0.9022556390977441,0.9224182793296568,0.12193984238676213,0.11719301783890637,121.9629664052448,-0.06581779895391993,0.015569441660672654
18183,92.694,90.22556390977407,91.65772105606486,100.66096399999991,99.99999999999962,99.36676571790694,99.99999999999963,0.920853489938762,0.9022556390977441,0.9224182793296568,0.1490621078975942,0.11719301783890637,150.54241756800312,0.17854770669967124,0.015569441660672654
18184,92.566,90.22556390977407,91.65772105606486,100.00204399999943,99.99999999999962,99.36676571790694,99.99999999999963,0.9256410798963323,0.9022556390977441,0.9224182793296568,0.09483150024334548,0.11719301783890637,94.83440779199958,0.031128680587817925,0.015569441660672654
18185,92.6149,90.22556390977407,91.65772105606486,100.0557979899996,99.99999999999962,99.36676571790694,99.99999999999963,0.9256325156614782,0.9022556390977441,0.9224182793296568,0.10099493301758432,0.11719301783890637,101.0794745218962,0.02051789038073837,0.015569441660672654
18186,92.702,90.22556390977407,91.65772105606486,99.80219600000217,99.99999999999962,99.36676571790694,99.99999999999963,0.9288573169271545,0.9022556390977441,0.9224182793296568,0.09758101231230058,0.11719301783890637,97.29162681599493,-0.08009411048264159,0.015569441660672654
18187,92.6705,90.22556390977407,91.65772105606486,100.86832974999997,99.99999999999962,99.36676571790694,99.99999999999963,0.9187274165209426,0.9022556390977441,0.9224182793296568,0.1533568235816553,0.11719301783890637,155.35861785525762,0.022987859134106614,0.015569441660672654
18188,92.7113,90.22556390977407,91.65772105606486,97.94755230999907,99.99999999999962,99.36676571790694,99.99999999999963,0.9465402433597667,0.9022556390977441,0.9224182793296568,0.14532332960509556,0.11719301783890637,140.87233753379883,0.13263844538390623,0.015569441660672654
18189,92.8267,90.22556390977407,91.65772105606486,98.82106710999923,99.99999999999962,99.36676571790694,99.99999999999963,0.9393412023842365,0.9022556390977441,0.9224182793296568,0.11505133617412455,0.11719301783890637,113.02277749032264,0.0521860210549181,0.015569441660672654
18190,93.1015,90.22556390977407,91.65772105606486,98.81199774999978,99.99999999999962,99.36676571790694,99.99999999999963,0.9422084576768939,0.9022556390977441,0.9224182793296568,0.08143913026935974,0.11719301783890637,79.99220100674965,-0.06549926660795347,0.015569441660672654
18191,93.0937,90.22556390977407,91.65772105606486,98.75072031000052,99.99999999999962,99.36676571790694,99.99999999999963,0.9427141362387852,0.9022556390977441,0.9224182793296568,0.15265981873325726,0.11719301783890637,149.8080498639047,0.027431826830520922,0.015569441660672654
18192,93.1227,90.22556390977407,91.65772105606486,99.21344470999895,99.99999999999962,99.36676571790694,99.99999999999963,0.938609684122931,0.9022556390977441,0.9224182793296568,0.10907555919899439,0.11719301783890637,107.79118371816585,0.008000502139733356,0.015569441660672654
18193,93.098,90.22556390977407,91.65772105606486,99.04399600000237,99.99999999999962,99.36676571790694,99.99999999999963,0.9399661136450692,0.9022556390977441,0.9224182793296568,0.135135739701424,0.11719301783890637,133.20252398399973,-0.061126825527835216,0.015569441660672654
18194,93.2451,90.22556390977407,91.65772105606486,99.54782599001973,99.99999999999962,99.36676571790694,99.99999999999963,0.9366864526940887,0.9022556390977441,0.9224182793296568,0.15406423490461912,0.11719301783890637,153.0204594097039,0.09795600356977507,0.015569441660672654
18195,93.3475,90.22556390977407,91.65772105606486,101.71674375000056,99.99999999999962,99.36676571790694,99.99999999999963,0.9177200975822575,0.9022556390977441,0.9224182793296568,0.10260824289069875,0.11719301783890637,105.26183184375152,0.055715195216670566,0.015569441660672654
